,id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,out_prncp,tot_cur_bal,bc_util,inq_last_6mths,pct_tl_nvr_dlq,total_acc,acc_now_delinq,tot_coll_amt,loan_length,term_num,weights,outcome,cr_hist,train
405448,11428135,23325.0,23325.0, 36 months,17.57,838.24,D,< 1 year,RENT,187500.0,Verified,2014-02-01,small_business,13.96,1.0,1999-03-01,19.0,0.0,21986.0,51.9,0.0,245014.0,51.9,2.0,94.6,38.0,0.0,0.0,21.947062568019877,36,1,False,179.09197314113226,True
351340,13317496,2500.0,2500.0, 36 months,24.5,98.74,F,,RENT,8662.0,Verified,2014-05-01,moving,0.0,0.0,2006-09-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,4.0,0.0,0.0,21.059980697755602,36,1,False,91.96082055072999,True
350926,15569948,8500.0,8500.0, 36 months,11.67,280.99,B,9 years,MORTGAGE,110000.0,Verified,2014-05-01,credit_card,1.61,0.0,1998-08-01,6.0,0.0,6653.0,87.5,0.0,369537.0,90.9,2.0,91.3,23.0,0.0,0.0,18.037331362040288,36,1,False,188.98129325037476,True
388320,12595161,22400.0,22400.0, 60 months,18.25,571.87,D,9 years,RENT,76000.0,Source Verified,2014-03-01,debt_consolidation,13.86,2.0,1990-04-01,10.0,0.0,13235.0,79.7,0.0,50337.0,95.9,1.0,93.5,32.0,0.0,0.0,25.035421671902913,60,3,True,286.98741247253537,False
390733,12428124,10000.0,10000.0, 36 months,12.99,336.9,B,6 years,MORTGAGE,100000.0,Source Verified,2014-03-01,credit_card,16.42,0.0,2000-03-01,18.0,0.0,28837.0,85.6,0.0,401666.0,85.6,3.0,96.6,29.0,0.0,0.0,23.064128626871188,36,1,False,167.98702232078688,False
78900,4298433,20000.0,20000.0, 60 months,11.55,440.36,B,2 years,MORTGAGE,60000.0,Verified,2013-07-01,debt_consolidation,32.2,0.0,1994-05-01,10.0,0.0,20751.0,30.8,0.0,221692.0,47.1,1.0,100.0,25.0,0.0,0.0,14.029035503809114,60,1,False,230.0170434711185,True
397880,11926212,26375.0,26375.0, 36 months,18.92,965.74,D,5 years,MORTGAGE,95773.0,Source Verified,2014-02-01,debt_consolidation,26.17,1.0,2002-06-01,16.0,7.0,16487.0,66.2,0.0,172362.0,90.0,0.0,97.0,33.0,0.0,0.0,17.938766709788702,36,3,True,140.0603708495041,False
18455,8976846,4500.0,4500.0, 36 months,17.1,160.67,C,2 years,RENT,16000.0,Not Verified,2013-11-01,debt_consolidation,11.1,0.0,2007-01-01,18.0,0.0,5763.0,52.4,0.0,59659.0,51.9,1.0,90.6,32.0,0.0,155.0,20.961416045504013,36,1,False,82.00579067331978,True
373440,13146176,25525.0,25525.0, 60 months,15.61,615.45,C,3 years,MORTGAGE,65000.0,Verified,2014-04-01,debt_consolidation,26.11,0.0,2001-09-01,15.0,0.0,16836.0,54.0,0.0,172052.0,94.1,0.0,96.7,30.0,0.0,71.0,22.998418858703463,60,1,False,150.9681923653463,True
138705,2309865,5375.0,5375.0, 36 months,18.75,196.35,D,10+ years,RENT,35000.0,Not Verified,2012-12-01,other,5.17,0.0,2005-04-01,5.0,0.0,5485.0,62.3,0.0,5607.0,62.3,0.0,92.0,13.0,0.0,0.0,14.948972258157252,36,3,True,92.02653031889771,False
350180,16080958,5200.0,5200.0, 36 months,14.99,180.24,C,3 years,RENT,55000.0,Source Verified,2014-05-01,debt_consolidation,7.09,0.0,2001-02-01,11.0,0.0,1569.0,16.3,0.0,12878.0,24.4,1.0,94.7,19.0,0.0,0.0,8.049446600546213,36,1,False,158.91907431364095,False
93458,5204774,19075.0,19075.0, 36 months,19.05,699.7,D,9 years,RENT,73000.0,Verified,2013-06-01,small_business,23.52,0.0,2007-09-01,10.0,0.0,8539.0,42.3,0.0,50999.0,91.7,1.0,100.0,13.0,0.0,0.0,6.012443787346763,36,1,False,68.99525657611039,True
312433,20348487,25825.0,25825.0, 36 months,16.99,920.61,D,10+ years,RENT,73000.0,Verified,2014-07-01,debt_consolidation,20.35,3.0,1979-12-01,11.0,0.0,7830.0,41.0,0.0,37031.0,48.0,2.0,88.0,24.0,0.0,0.0,9.987884761494076,36,3,True,414.9900408632621,False
337697,16672489,6600.0,6600.0, 36 months,15.61,230.77,D,< 1 year,OWN,45000.0,Not Verified,2014-06-01,credit_card,25.36,1.0,2002-01-01,20.0,0.0,7766.0,31.3,0.0,29552.0,63.7,1.0,91.9,38.0,0.0,0.0,8.969383354894351,36,1,False,148.96404443623072,False
30670,8284913,9000.0,9000.0, 36 months,15.1,312.43,C,8 years,OWN,60000.0,Source Verified,2013-11-01,credit_card,18.52,2.0,1994-03-01,9.0,0.0,4169.0,87.4,0.0,38573.0,89.8,0.0,92.0,18.0,0.0,0.0,15.934618780673114,36,3,True,236.06234214254914,True
387765,12585924,16000.0,16000.0, 60 months,24.5,464.95,F,5 years,MORTGAGE,157100.0,Source Verified,2014-03-01,debt_consolidation,22.19,0.0,1981-01-01,9.0,0.0,23146.0,94.9,0.0,325072.0,96.7,3.0,90.5,21.0,0.0,0.0,5.0267972648309,60,1,False,397.93835602373764,True
343836,15099415,7200.0,7200.0, 36 months,12.99,242.57,C,8 years,MORTGAGE,85000.0,Verified,2014-05-01,credit_card,3.32,0.0,1999-06-01,10.0,1.0,8466.0,55.7,0.0,164819.0,97.3,0.0,100.0,22.0,0.0,0.0,17.018829955440562,36,1,False,178.99340848888068,False
221996,33191071,7100.0,7100.0, 36 months,20.2,264.59,E,,RENT,36000.0,Verified,2014-10-01,debt_consolidation,12.3,0.0,2008-04-01,7.0,1.0,435.0,7.9,0.0,8727.0,20.7,1.0,100.0,19.0,0.0,93.0,13.996180619725251,36,3,True,77.9974948150886,True
287944,21160446,12000.0,12000.0, 60 months,13.35,275.2,C,,OWN,60000.0,Source Verified,2014-08-01,debt_consolidation,16.64,0.0,1987-05-01,6.0,1.0,4538.0,39.8,0.0,59395.0,52.2,1.0,91.7,42.0,0.0,0.0,17.018829955440562,60,3,True,327.03751617076324,True
111439,3705697,6200.0,6200.0, 36 months,10.16,200.53,B,10+ years,MORTGAGE,58000.0,Not Verified,2013-04-01,debt_consolidation,14.01,0.0,1999-04-01,9.0,0.0,14309.0,60.9,0.0,189221.0,76.4,1.0,100.0,28.0,0.0,0.0,11.992032690609664,36,1,False,168.01987720487074,False
142121,2089794,12500.0,12500.0, 36 months,15.31,435.22,C,6 years,RENT,90000.0,Not Verified,2012-11-01,debt_consolidation,4.51,0.0,1992-09-01,8.0,0.0,9075.0,55.0,0.0,9075.0,86.1,3.0,90.0,21.0,0.0,0.0,31.934947329513953,36,1,False,242.00907616172816,False
54391,6889014,10000.0,10000.0, 36 months,15.88,350.98,C,5 years,RENT,30000.0,Verified,2013-09-01,debt_consolidation,29.52,0.0,2007-07-01,7.0,0.0,13343.0,92.7,0.0,19066.0,94.4,0.0,100.0,8.0,0.0,0.0,29.963654284482228,36,1,False,74.05490872502516,True
149052,1608604,12000.0,12000.0, 36 months,8.9,381.04,A,,MORTGAGE,79178.0,Verified,2012-10-01,credit_card,9.5,0.0,1996-07-01,12.0,0.0,6944.0,57.9,0.0,150756.0,70.7,0.0,95.0,23.0,0.0,0.0,19.975769522988152,36,1,False,195.02659192180536,True
326725,18995889,20000.0,20000.0, 60 months,14.49,470.47,C,10+ years,RENT,72900.0,Source Verified,2014-06-01,debt_consolidation,16.46,0.0,1991-02-01,15.0,0.0,13799.0,56.1,0.0,25729.0,93.5,1.0,96.8,31.0,0.0,0.0,15.014682026324977,60,3,True,279.9564672785889,True
195966,36220716,21825.0,21825.0, 36 months,12.99,735.27,C,3 years,MORTGAGE,52000.0,Source Verified,2014-12-01,debt_consolidation,19.65,0.0,2004-06-01,11.0,0.0,15533.0,43.0,0.0,174308.0,75.1,0.0,100.0,22.0,0.0,228.0,4.9610874966631755,36,3,True,125.99848046161112,True
49668,7077841,20000.0,20000.0, 60 months,16.78,494.69,C,10+ years,MORTGAGE,80000.0,Source Verified,2013-09-01,debt_consolidation,18.02,0.0,1999-02-01,12.0,0.0,24115.0,90.7,0.0,187248.0,90.9,0.0,100.0,23.0,0.0,0.0,21.947062568019877,60,1,False,174.9851126306495,True
349440,15630264,7975.0,7975.0, 36 months,16.29,281.53,D,7 years,RENT,33000.0,Source Verified,2014-05-01,home_improvement,17.02,0.0,2008-10-01,9.0,0.0,4366.0,26.8,0.0,14784.0,36.9,1.0,100.0,10.0,0.0,0.0,6.045298671430625,36,3,True,66.95825376291094,False
304131,21060853,26950.0,26950.0, 36 months,8.39,849.38,A,3 years,MORTGAGE,95000.0,Verified,2014-07-01,debt_consolidation,25.96,0.0,1997-07-01,15.0,0.0,29755.0,46.7,0.0,208979.0,43.3,0.0,100.0,39.0,0.0,0.0,7.06380007803035,36,3,True,203.99597527669974,False
14364,9047804,35000.0,35000.0, 60 months,21.7,960.71,E,10+ years,MORTGAGE,95052.0,Verified,2013-11-01,medical,0.0,0.0,2002-11-01,5.0,0.0,0.0,0.0,0.0,386093.0,0.0,0.0,92.0,25.0,0.0,0.0,9.987884761494076,60,1,False,132.01092424895788,True
337819,17503458,26000.0,26000.0, 60 months,14.49,611.6,C,1 year,MORTGAGE,83000.0,Source Verified,2014-06-01,debt_consolidation,24.86,0.0,1992-05-01,24.0,0.0,18454.0,53.0,0.0,184415.0,69.3,0.0,97.5,41.0,0.0,0.0,8.049446600546213,60,1,False,265.00749502043163,False
366046,12687378,12000.0,12000.0, 36 months,8.9,381.04,A,4 years,RENT,60000.0,Source Verified,2014-04-01,debt_consolidation,12.98,0.0,2002-08-01,9.0,0.0,6278.0,26.2,0.0,13686.0,12.5,2.0,100.0,12.0,0.0,0.0,18.004476477956427,36,1,False,139.99466108133637,False
152008,1573317,7000.0,7000.0, 36 months,16.29,247.11,C,10+ years,RENT,38500.0,Verified,2012-10-01,debt_consolidation,34.5,0.0,1998-11-01,8.0,0.0,19447.0,75.7,0.0,47614.0,99.4,1.0,100.0,18.0,0.0,0.0,36.99459947842872,36,1,False,167.001375798271,False
119567,3294302,6000.0,6000.0, 36 months,16.29,211.81,C,6 years,RENT,40000.0,Source Verified,2013-03-01,debt_consolidation,19.8,1.0,2005-09-01,13.0,0.0,8313.0,43.5,0.0,9924.0,59.6,2.0,94.0,19.0,0.0,0.0,29.010862646050228,36,1,False,89.9566726216144,True
31588,8137134,11400.0,11400.0, 36 months,17.76,410.77,D,2 years,MORTGAGE,53950.0,Source Verified,2013-10-01,debt_consolidation,25.47,2.0,2003-10-01,14.0,0.0,12673.0,82.8,0.0,223554.0,90.9,1.0,92.0,26.0,0.0,0.0,17.971621593872563,36,3,True,120.01889155834822,True
348880,16061530,12000.0,12000.0, 36 months,7.12,371.19,A,10+ years,RENT,52473.0,Source Verified,2014-05-01,debt_consolidation,7.59,0.0,1996-11-01,9.0,0.0,2805.0,22.1,0.0,8131.0,26.2,0.0,100.0,19.0,0.0,0.0,21.059980697755602,36,1,False,209.94270929587876,True
1465,10224639,21850.0,21850.0, 60 months,18.25,557.83,D,3 years,MORTGAGE,50000.0,Verified,2013-12-01,credit_card,21.92,0.0,2007-03-01,12.0,0.0,11190.0,51.6,0.0,44312.0,48.3,2.0,96.3,27.0,0.0,0.0,22.998418858703463,60,3,True,81.05299903488778,True
110846,3917057,14000.0,14000.0, 36 months,15.31,487.45,C,10+ years,OWN,50000.0,Verified,2013-04-01,debt_consolidation,14.4,1.0,1998-12-01,19.0,0.0,13377.0,43.4,0.0,16713.0,62.8,0.0,93.0,43.0,0.0,0.0,36.008952955912854,36,1,False,171.99531817901806,True
106971,4245396,4950.0,4950.0, 36 months,18.49,180.18,D,< 1 year,RENT,29000.0,Verified,2013-04-01,debt_consolidation,5.88,0.0,2007-11-01,4.0,0.0,3630.0,93.1,0.0,3630.0,90.8,0.0,100.0,7.0,0.0,0.0,36.008952955912854,36,1,False,64.98696071787921,True
386657,12676818,20400.0,20400.0, 60 months,18.25,520.81,D,7 years,MORTGAGE,121000.0,Source Verified,2014-03-01,debt_consolidation,14.81,0.0,2007-09-01,15.0,0.0,16025.0,52.4,0.0,55512.0,50.7,1.0,100.0,20.0,0.0,0.0,1.0185014065997249,60,1,False,77.96463993100474,True
136791,2370854,9825.0,9825.0, 36 months,14.33,337.38,C,8 years,MORTGAGE,60000.0,Verified,2012-12-01,debt_consolidation,25.0,1.0,1984-04-01,10.0,0.0,16539.0,66.1,0.0,343158.0,65.0,3.0,95.0,22.0,0.0,0.0,23.984065381219327,36,3,True,344.02349124212,False
376584,13156809,12000.0,12000.0, 60 months,21.18,325.86,E,10+ years,MORTGAGE,86000.0,Source Verified,2014-03-01,other,9.06,0.0,1999-08-01,9.0,0.0,13019.0,61.4,0.0,195113.0,75.7,0.0,87.5,25.0,0.0,213.0,16.000328548840837,60,1,False,174.9851126306495,True
33714,8095146,11000.0,11000.0, 36 months,12.99,370.59,B,3 years,RENT,36000.0,Not Verified,2013-10-01,credit_card,26.3,0.0,2006-09-01,14.0,0.0,13295.0,47.3,0.0,27361.0,61.6,1.0,95.0,20.0,0.0,0.0,16.95312018727284,36,3,True,84.99558512495123,True
357223,15459830,12000.0,12000.0, 60 months,13.65,277.05,C,6 years,RENT,30000.0,Source Verified,2014-05-01,debt_consolidation,10.16,0.0,1997-05-01,7.0,0.0,9852.0,51.9,0.0,9852.0,54.5,0.0,100.0,15.0,0.0,0.0,18.037331362040288,60,3,True,203.99597527669974,True
232677,31457863,29975.0,29975.0, 36 months,13.35,1015.04,C,10+ years,MORTGAGE,180000.0,Verified,2014-10-01,credit_card,23.9,1.0,2004-01-01,18.0,0.0,35575.0,62.4,0.0,520768.0,92.3,0.0,92.7,41.0,0.0,0.0,8.969383354894351,36,3,True,128.98827491324258,True
158046,1501917,5000.0,5000.0, 36 months,6.03,152.18,A,10+ years,MORTGAGE,40000.0,Not Verified,2012-09-01,home_improvement,11.28,0.0,1971-09-01,11.0,0.0,1632.0,9.0,0.0,6891.0,6.3,3.0,100.0,16.0,0.0,0.0,17.938766709788702,36,1,False,492.0347440399187,True
101582,4566943,25975.0,25975.0, 36 months,20.49,971.83,E,,MORTGAGE,65492.0,Verified,2013-05-01,debt_consolidation,22.83,0.0,1997-01-01,4.0,0.0,20081.0,100.4,0.0,185140.0,100.4,0.0,90.0,10.0,0.0,7267.0,5.0267972648309,36,3,True,195.94652867615352,False
146783,1676612,2500.0,2500.0, 36 months,6.03,76.09,A,10+ years,MORTGAGE,45000.0,Source Verified,2012-11-01,credit_card,22.67,0.0,1996-09-01,7.0,0.0,4774.0,17.8,0.0,188925.0,21.7,0.0,100.0,26.0,0.0,0.0,35.97609807182899,36,1,False,194.00809051520565,False
93558,5204612,3100.0,3100.0, 36 months,6.62,95.19,A,10+ years,MORTGAGE,45000.0,Not Verified,2013-05-01,home_improvement,17.01,0.0,1988-05-01,13.0,0.0,3836.0,3.9,0.0,33113.0,4.0,0.0,100.0,22.0,0.0,0.0,33.05201338836527,36,1,False,299.9979465697448,False
138481,2300735,1000.0,1000.0, 36 months,21.0,37.68,E,< 1 year,RENT,20000.0,Source Verified,2012-12-01,credit_card,24.12,0.0,2005-10-01,9.0,0.0,541.0,41.6,0.0,34251.0,108.2,3.0,96.0,26.0,0.0,0.0,3.975440974147313,36,1,False,86.01408653155096,False
319724,19806590,25000.0,25000.0, 60 months,15.61,602.79,D,4 years,MORTGAGE,110000.0,Verified,2014-07-01,debt_consolidation,24.0,0.0,1987-10-01,13.0,0.0,38210.0,46.1,0.0,390404.0,54.6,1.0,96.4,28.0,0.0,0.0,9.002238238978213,60,1,False,320.99221749933264,True
241073,30565780,12500.0,12500.0, 60 months,20.2,332.57,E,1 year,RENT,52000.0,Source Verified,2014-10-01,other,24.92,0.0,2008-01-01,12.0,0.0,11039.0,67.3,0.0,80421.0,67.3,0.0,100.0,15.0,0.0,0.0,18.004476477956427,60,1,False,80.98728926672005,True
273330,23876026,7500.0,7500.0, 36 months,17.57,269.53,D,10+ years,MORTGAGE,90000.0,Verified,2014-08-01,debt_consolidation,19.29,0.0,1995-10-01,18.0,1.0,18254.0,51.7,0.0,134640.0,71.0,1.0,100.0,41.0,0.0,0.0,10.973531284009939,36,1,False,226.00874761288733,True
378189,13146629,9000.0,9000.0, 36 months,14.64,310.41,C,1 year,RENT,65000.0,Source Verified,2014-04-01,moving,11.1,0.0,1994-10-01,15.0,0.0,7936.0,10.6,0.0,17251.0,10.7,1.0,98.0,49.0,0.0,0.0,14.981827142241114,36,1,False,233.99248444526583,True
20364,8944797,10000.0,10000.0, 36 months,11.99,332.1,B,1 year,OWN,44000.0,Not Verified,2013-11-01,credit_card,9.19,0.0,2001-12-01,19.0,0.0,11433.0,69.3,0.0,168621.0,79.1,0.0,100.0,21.0,0.0,0.0,10.973531284009939,36,1,False,143.01731041705168,False
72265,6245313,7500.0,7500.0, 36 months,13.68,255.17,C,7 years,OWN,69500.0,Source Verified,2013-07-01,debt_consolidation,27.88,0.0,1993-11-01,14.0,0.0,18730.0,62.2,0.0,211985.0,82.5,1.0,100.0,31.0,0.0,0.0,25.002566787819053,36,1,False,235.96377749029753,True
296833,22321955,12000.0,12000.0, 36 months,12.49,401.39,B,10+ years,RENT,90000.0,Not Verified,2014-07-01,debt_consolidation,13.99,0.0,1994-09-01,13.0,0.0,20005.0,41.0,0.0,40149.0,47.0,1.0,93.0,43.0,0.0,0.0,19.055832768640013,36,1,False,237.96792541941312,False
126746,3216977,24975.0,24975.0, 36 months,14.33,857.6,C,9 years,MORTGAGE,57000.0,Verified,2013-02-01,debt_consolidation,13.77,0.0,1990-01-01,10.0,0.0,24313.0,71.5,0.0,170151.0,82.8,0.0,92.0,25.0,0.0,94.0,6.965235425778763,36,3,True,277.03238259512517,False
256320,28733795,10000.0,10000.0, 36 months,13.98,341.68,C,6 years,RENT,48000.0,Not Verified,2014-10-01,debt_consolidation,28.15,0.0,2004-06-01,23.0,0.0,22403.0,71.8,0.0,90378.0,77.7,2.0,100.0,34.0,0.0,0.0,3.0226493357153124,36,3,True,123.99433253249553,False
380649,12917921,10000.0,10000.0, 36 months,18.25,362.78,D,2 years,RENT,32670.0,Not Verified,2014-03-01,other,24.54,1.0,2003-10-01,11.0,0.0,4972.0,25.1,0.0,32073.0,34.7,3.0,92.9,29.0,0.0,0.0,13.996180619725251,36,3,True,124.9799790550114,True
303123,21250076,7500.0,7500.0, 36 months,15.61,262.24,D,7 years,RENT,47000.0,Source Verified,2014-07-01,credit_card,15.45,0.0,2003-01-01,10.0,1.0,2002.0,11.3,0.0,2002.0,12.6,1.0,85.7,22.0,0.0,840.0,9.002238238978213,36,1,False,137.95765826813692,False
396058,12326492,10000.0,10000.0, 36 months,15.61,349.65,C,< 1 year,OWN,71000.0,Verified,2014-02-01,credit_card,12.75,0.0,2006-06-01,3.0,0.0,4822.0,94.5,0.0,41095.0,94.5,1.0,100.0,7.0,0.0,0.0,11.992032690609664,36,1,False,92.05938520298159,True
56032,6915165,29700.0,29700.0, 60 months,19.52,778.96,D,1 year,RENT,66102.0,Verified,2013-08-01,debt_consolidation,18.72,1.0,1983-11-01,16.0,0.0,28061.0,36.4,0.0,322121.0,35.7,0.0,96.0,32.0,0.0,0.0,16.000328548840837,60,1,False,357.0011704552455,True
313425,20297956,3975.0,3975.0, 36 months,19.52,146.76,E,4 years,RENT,35000.0,Not Verified,2014-07-01,other,12.07,0.0,1998-08-01,11.0,0.0,5154.0,60.0,0.0,5154.0,64.0,3.0,100.0,11.0,0.0,0.0,17.018829955440562,36,3,True,190.98544117949035,True
285107,24005141,26250.0,26250.0, 60 months,19.52,688.48,E,3 years,MORTGAGE,69000.0,Source Verified,2014-08-01,debt_consolidation,19.02,0.0,2010-02-01,7.0,0.0,5014.0,34.6,0.0,221872.0,102.5,0.0,100.0,9.0,0.0,0.0,9.987884761494076,60,1,False,53.947719665701555,True
2929,10075524,8875.0,8875.0, 36 months,24.08,348.57,F,6 years,RENT,33000.0,Verified,2013-12-01,debt_consolidation,12.55,0.0,2007-04-01,10.0,0.0,10690.0,84.2,0.0,10690.0,91.7,0.0,100.0,12.0,0.0,0.0,9.002238238978213,36,3,True,80.03449762828805,True
16534,8990747,10000.0,10000.0, 36 months,11.99,332.1,B,< 1 year,RENT,55000.0,Source Verified,2013-12-01,credit_card,26.51,0.0,1985-01-01,18.0,0.0,16102.0,76.0,0.0,66644.0,84.4,3.0,100.0,36.0,0.0,0.0,2.0370028131994498,36,3,True,346.98043080966755,True
13021,9235388,25975.0,25975.0, 60 months,21.0,702.72,E,9 years,RENT,58000.0,Verified,2013-12-01,debt_consolidation,13.95,0.0,1999-07-01,18.0,0.0,10150.0,40.3,0.0,18011.0,48.3,0.0,96.3,27.0,0.0,0.0,4.9610874966631755,60,1,False,173.04667446970163,True
155613,1530718,14000.0,14000.0, 36 months,19.05,513.54,D,4 years,RENT,44000.0,Verified,2012-09-01,debt_consolidation,25.98,0.0,2006-06-01,11.0,0.0,16155.0,83.7,0.0,33687.0,94.7,0.0,100.0,19.0,0.0,0.0,2.0041479291155877,36,3,True,75.04055524754102,True
323551,19087684,35000.0,35000.0, 60 months,18.99,907.73,E,10+ years,MORTGAGE,120000.0,Verified,2014-06-01,debt_consolidation,15.2,0.0,1987-09-01,11.0,0.0,22559.0,93.2,0.0,180350.0,91.8,1.0,100.0,32.0,0.0,0.0,18.004476477956427,60,3,True,320.99221749933264,True
126040,3220000,13000.0,13000.0, 36 months,14.33,446.4,C,10+ years,MORTGAGE,65000.0,Verified,2013-02-01,debt_consolidation,17.65,0.0,1988-08-01,9.0,0.0,5929.0,46.0,0.0,99248.0,80.2,1.0,100.0,36.0,0.0,0.0,36.92888971026099,36,1,False,294.0512125505657,True
1303,10137723,7000.0,7000.0, 36 months,18.25,253.95,D,9 years,RENT,63000.0,Source Verified,2013-12-01,debt_consolidation,11.87,0.0,1999-11-01,11.0,0.0,20824.0,62.2,0.0,25166.0,64.5,2.0,100.0,30.0,0.0,0.0,7.983736832378488,36,3,True,169.0055237273866,False
63988,6552003,8000.0,8000.0, 36 months,13.68,272.18,C,< 1 year,RENT,37000.0,Not Verified,2013-08-01,debt_consolidation,21.11,0.0,2003-12-01,14.0,0.0,8640.0,55.0,0.0,49598.0,64.4,2.0,100.0,30.0,0.0,0.0,27.992361239450503,36,1,False,116.01059570011705,True
402568,11666879,35000.0,35000.0, 36 months,15.61,1223.77,C,10+ years,MORTGAGE,127629.0,Verified,2014-02-01,debt_consolidation,4.76,1.0,2000-02-01,10.0,0.0,18564.0,84.4,0.0,438521.0,89.5,0.0,85.0,20.0,0.0,0.0,13.930470851557526,36,3,True,168.01987720487074,True
360615,14600912,35000.0,35000.0, 36 months,12.99,1179.12,B,10+ years,MORTGAGE,270000.0,Verified,2014-04-01,home_improvement,6.91,0.0,1996-09-01,20.0,0.0,2305.0,1.5,0.0,42873.0,2.4,4.0,100.0,41.0,0.0,0.0,17.018829955440562,36,1,False,210.9612107024785,True
117550,3604862,6000.0,6000.0, 36 months,12.12,199.63,B,2 years,MORTGAGE,43000.0,Verified,2013-03-01,home_improvement,22.91,1.0,1996-01-01,14.0,0.0,14072.0,47.7,0.0,22058.0,65.7,0.0,95.0,21.0,0.0,0.0,4.008295858231175,36,3,True,205.96726832173144,True
154098,1548991,25000.0,25000.0, 60 months,15.31,598.83,C,9 years,MORTGAGE,132000.0,Verified,2012-09-01,debt_consolidation,24.66,0.0,1992-01-01,8.0,0.0,19798.0,94.3,0.0,492844.0,98.1,0.0,92.0,25.0,0.0,0.0,38.96589252346044,60,1,False,248.02151994907493,False
146635,1687311,16000.0,16000.0, 60 months,21.98,441.73,E,7 years,MORTGAGE,149000.0,Verified,2012-11-01,home_improvement,7.97,1.0,1997-03-01,18.0,0.0,23025.0,74.3,0.0,774901.0,65.2,2.0,94.0,36.0,0.0,0.0,19.94291463890429,60,1,False,188.0613564960266,False
49995,7061291,15275.0,15275.0, 60 months,17.56,384.24,D,10+ years,MORTGAGE,60000.0,Verified,2013-09-01,debt_consolidation,34.3,0.0,2001-05-01,17.0,0.0,20702.0,54.1,0.0,152925.0,44.5,1.0,100.0,33.0,0.0,0.0,4.008295858231175,60,3,True,148.0441076818826,True
116523,3629015,3200.0,3200.0, 36 months,22.47,122.99,E,2 years,OWN,42000.0,Verified,2013-03-01,small_business,28.09,0.0,2007-04-01,16.0,0.0,6639.0,88.5,0.0,63328.0,93.5,3.0,100.0,21.0,0.0,0.0,30.029364052649953,36,3,True,70.99940450522598,True
423609,10115896,8250.0,8250.0, 36 months,16.24,291.03,C,< 1 year,RENT,33000.0,Verified,2014-01-01,debt_consolidation,15.6,0.0,1995-04-01,14.0,0.0,13413.0,46.7,0.0,37817.0,46.5,2.0,100.0,28.0,0.0,0.0,11.992032690609664,36,1,False,225.05595597445532,True
200121,35968383,3600.0,3600.0, 36 months,11.99,119.56,B,10+ years,OWN,60000.0,Not Verified,2014-11-01,credit_card,25.0,0.0,1998-08-01,7.0,0.0,940.0,94.0,0.0,136428.0,94.0,0.0,100.0,41.0,0.0,0.0,13.996180619725251,36,1,False,195.02659192180536,True
140815,2216009,4000.0,4000.0, 36 months,14.09,136.89,B,10+ years,MORTGAGE,70000.0,Source Verified,2012-11-01,debt_consolidation,17.21,0.0,1998-11-01,10.0,0.0,4902.0,66.2,0.0,15292.0,60.8,1.0,100.0,16.0,0.0,0.0,20.961416045504013,36,3,True,168.01987720487074,True
188965,37831133,26575.0,26575.0, 60 months,23.99,764.36,F,5 years,RENT,70000.0,Source Verified,2014-12-01,house,35.22,1.0,2009-08-01,23.0,0.0,5489.0,9.0,0.0,96742.0,1.3,0.0,96.6,29.0,0.0,0.0,2.0370028131994498,60,3,True,64.00131419536335,True
90965,5534838,7200.0,7200.0, 36 months,18.49,262.08,D,8 years,RENT,40000.0,Verified,2013-06-01,credit_card,31.98,0.0,2005-02-01,23.0,0.0,14116.0,83.5,0.0,79540.0,101.2,1.0,100.0,45.0,0.0,0.0,6.012443787346763,36,3,True,99.94455738310849,True
201699,35693608,15000.0,15000.0, 60 months,14.99,356.78,C,10+ years,RENT,62736.0,Source Verified,2014-11-01,debt_consolidation,19.89,0.0,2003-05-01,14.0,0.0,20163.0,66.5,0.0,33229.0,58.5,0.0,100.0,20.0,0.0,0.0,9.987884761494076,60,3,True,138.0562229203885,True
299075,21471076,12000.0,12000.0, 36 months,13.35,406.36,C,< 1 year,RENT,79040.0,Not Verified,2014-07-01,debt_consolidation,11.14,0.0,1993-07-01,9.0,0.0,12074.0,83.3,0.0,20718.0,91.2,0.0,100.0,12.0,0.0,0.0,7.983736832378488,36,3,True,251.99696092322225,True
39668,7305072,12000.0,12000.0, 36 months,19.2,441.09,D,1 year,RENT,42000.0,Source Verified,2013-10-01,debt_consolidation,31.0,0.0,2001-12-01,11.0,0.0,7939.0,37.1,0.0,66341.0,37.1,6.0,100.0,30.0,0.0,458.0,30.982155691081953,36,1,False,141.99880901045196,True
94815,5185241,8450.0,8450.0, 36 months,14.09,289.18,B,2 years,RENT,56000.0,Not Verified,2013-05-01,major_purchase,10.18,1.0,1997-11-01,7.0,0.0,3794.0,39.9,0.0,7284.0,74.7,0.0,81.0,11.0,0.0,0.0,28.025216123534364,36,1,False,185.95864391465943,True
75635,6154926,6000.0,6000.0, 60 months,25.28,177.1,F,7 years,RENT,60000.0,Verified,2013-07-01,other,9.24,0.0,1999-02-01,12.0,0.0,18600.0,74.7,0.0,19095.0,74.9,2.0,100.0,17.0,0.0,0.0,6.045298671430625,60,3,True,172.94810981745005,True
