,id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_pymnt,last_pymnt_d,recoveries,out_prncp,tot_cur_bal,bc_util,funded_amnt_inv,inq_last_6mths,pct_tl_nvr_dlq,total_acc,sub_grade,acc_now_delinq,tot_coll_amt,default,loan_length,term_num,label,cr_hist
93690,5187087,14300.0,14300.0, 36 months,15.31,497.89,C,10+ years,MORTGAGE,45000.0,Verified,2013-05-01,Charged Off,small_business,18.4,0.0,2002-11-01,12.0,0.0,10263.0,51.3,7864.49,2014-06-01,1393.11,0.0,157559.0,58.2,14300.0,3.0,100.0,24.0,C2,0.0,0.0,1,13.010534097209389,36,1,125.96562557752726
108949,4095485,10000.0,10000.0, 36 months,11.14,328.06,B,10+ years,RENT,120000.0,Source Verified,2013-04-01,Charged Off,debt_consolidation,16.23,0.0,2003-05-01,13.0,0.0,47595.0,68.7,9358.68,2015-07-01,501.56,0.0,61297.0,73.4,10000.0,0.0,100.0,30.0,B2,0.0,0.0,1,26.973859832850778,36,1,119.03324503583235
217107,34362079,23975.0,23975.0, 36 months,10.49,779.14,B,9 years,MORTGAGE,48000.0,Verified,2014-11-01,Charged Off,debt_consolidation,28.43,0.0,1983-06-01,14.0,0.0,29290.0,66.4,6998.29,2015-08-01,0.0,0.0,168030.0,83.2,23975.0,0.0,100.0,57.0,B3,0.0,0.0,1,8.969383354894351,36,1,377.04264974640137
77500,5949296,20000.0,20000.0, 60 months,16.78,494.69,C,7 years,MORTGAGE,70000.0,Source Verified,2013-07-01,Charged Off,debt_consolidation,9.63,0.0,2005-03-01,10.0,0.0,12515.0,54.4,5979.92,2014-06-01,554.64,0.0,138481.0,98.7,19975.0,1.0,100.0,13.0,C5,0.0,0.0,1,11.006386168093801,60,1,100.01026715127621
283260,22442059,15000.0,15000.0, 60 months,16.29,367.09,D,1 year,RENT,40000.0,Source Verified,2014-08-01,Charged Off,credit_card,24.36,1.0,1997-05-01,22.0,0.0,15246.0,57.3,3176.78,2014-11-01,2075.51,0.0,59286.0,69.9,15000.0,1.0,90.3,33.0,D2,0.0,0.0,1,3.0226493357153124,60,1,207.01862461241504
51560,7077792,8000.0,8000.0, 36 months,16.78,284.35,C,9 years,RENT,29000.0,Not Verified,2013-09-01,Charged Off,debt_consolidation,24.29,0.0,2006-02-01,8.0,0.0,10018.0,86.4,2684.85,2014-04-01,979.25,0.0,16401.0,96.5,8000.0,0.0,100.0,19.0,C5,0.0,0.0,1,6.965235425778763,36,1,90.97517402821413
34885,7715506,18000.0,18000.0, 36 months,13.67,612.32,B,8 years,MORTGAGE,48902.0,Not Verified,2013-10-01,Charged Off,debt_consolidation,19.95,0.0,2002-03-01,18.0,0.0,14818.0,58.1,4436.5,2014-10-01,0.0,0.0,20997.0,58.5,18000.0,0.0,100.0,22.0,B5,0.0,0.0,1,11.992032690609664,36,1,139.04186944290439
372312,13136671,19250.0,19250.0, 60 months,18.92,498.51,D,7 years,RENT,62000.0,Verified,2014-04-01,Charged Off,debt_consolidation,24.91,0.0,1996-03-01,10.0,1.0,12062.0,60.3,7976.16,2015-08-01,0.0,0.0,37416.0,96.2,19250.0,0.0,100.0,26.0,D4,0.0,0.0,1,16.000328548840837,60,1,217.00650937390913
82758,5791058,9325.0,9325.0, 36 months,12.12,310.26,B,3 years,OWN,27000.0,Not Verified,2013-06-01,Charged Off,debt_consolidation,24.76,0.0,2008-07-01,8.0,0.0,4534.0,44.5,3099.96,2014-04-01,0.0,0.0,24697.0,44.5,9325.0,0.0,100.0,21.0,B3,0.0,0.0,1,9.987884761494076,36,1,59.00737181461631
126338,3235270,10000.0,10000.0, 36 months,14.33,343.39,C,6 years,RENT,38000.0,Not Verified,2013-01-01,Charged Off,major_purchase,20.12,0.0,1997-05-01,18.0,0.0,19234.0,52.0,5494.24,2014-06-01,16.08,0.0,19234.0,66.2,9975.0,0.0,100.0,21.0,C1,0.0,0.0,1,16.95312018727284,36,1,188.0613564960266
231204,19986843,8000.0,8000.0, 36 months,7.12,247.46,A,10+ years,RENT,55000.0,Verified,2014-10-01,Charged Off,credit_card,7.07,0.0,2001-01-01,6.0,2.0,3674.0,50.3,3370.44,2015-08-01,902.17,0.0,10557.0,54.8,8000.0,0.0,100.0,11.0,A3,0.0,0.0,1,9.987884761494076,36,1,164.96437298507155
203571,34954007,12000.0,12000.0, 60 months,14.31,281.16,C,10+ years,RENT,110000.0,Source Verified,2014-11-01,Charged Off,small_business,13.94,0.0,2000-09-01,15.0,0.0,6336.0,32.5,3706.53,2016-01-01,0.0,0.0,61603.0,38.6,12000.0,0.0,85.7,35.0,C4,0.0,0.0,1,13.996180619725251,60,1,169.99117024990247
28104,8575795,19200.0,19200.0, 60 months,15.1,457.78,C,10+ years,MORTGAGE,121000.0,Source Verified,2013-11-01,Charged Off,debt_consolidation,8.25,0.0,1991-02-01,11.0,1.0,14615.0,66.4,11440.27,2015-12-01,0.0,0.0,248164.0,77.2,19100.0,1.0,100.0,15.0,C2,0.0,0.0,1,24.96971190373519,60,1,272.99123185281013
373954,13426884,30000.0,30000.0, 60 months,18.25,765.89,D,8 years,MORTGAGE,145000.0,Source Verified,2014-04-01,Charged Off,debt_consolidation,22.38,0.0,1992-10-01,25.0,0.0,41307.0,51.4,5361.23,2014-11-01,0.0,0.0,366968.0,60.1,30000.0,4.0,100.0,58.0,D3,0.0,0.0,1,7.030945193946487,60,1,257.97654982648515
404535,11674733,3500.0,3500.0, 36 months,13.98,119.59,C,,RENT,54000.0,Verified,2014-02-01,Charged Off,vacation,21.42,0.0,1986-11-01,8.0,2.0,5639.0,72.3,2630.98,2015-12-01,0.0,0.0,21016.0,72.3,3500.0,0.0,100.0,14.0,C1,0.0,463.0,1,21.947062568019877,36,1,327.03751617076324
348077,16211860,9000.0,9000.0, 36 months,17.57,323.44,D,6 years,MORTGAGE,27000.0,Not Verified,2014-05-01,Charged Off,home_improvement,17.56,0.0,2004-03-01,13.0,0.0,14639.0,60.7,3068.39,2014-12-01,1122.75,0.0,41307.0,82.7,9000.0,0.0,100.0,28.0,D4,0.0,0.0,1,7.030945193946487,36,1,121.99018460337994
96720,3538277,10400.0,10400.0, 36 months,10.16,336.37,B,< 1 year,RENT,46000.0,Not Verified,2013-05-01,Charged Off,credit_card,27.42,0.0,2000-05-01,13.0,1.0,9712.0,39.2,9529.22,2015-08-01,447.23,0.0,43239.0,49.4,10400.0,0.0,100.0,29.0,B1,0.0,0.0,1,27.00671471693464,36,1,155.9949896301772
204836,34963395,4600.0,4600.0, 36 months,8.19,144.56,A,10+ years,RENT,53000.0,Not Verified,2014-11-01,Charged Off,debt_consolidation,12.0,0.0,1991-04-01,10.0,2.0,13729.0,47.7,2021.75,2016-01-01,0.0,0.0,22625.0,50.5,4600.0,0.0,100.0,20.0,A5,0.0,0.0,1,13.996180619725251,36,1,283.0448263824719
112384,3704377,21850.0,21850.0, 60 months,21.98,603.23,E,,RENT,50000.0,Verified,2013-03-01,Charged Off,credit_card,23.81,0.0,1986-03-01,12.0,0.0,26853.0,91.6,16294.97,2015-02-01,3024.81,0.0,26853.0,95.9,21825.0,1.0,100.0,18.0,E4,0.0,0.0,1,23.064128626871188,60,1,324.01486683504794
221445,33141209,19000.0,19000.0, 36 months,16.29,670.71,D,1 year,MORTGAGE,150000.0,Source Verified,2014-10-01,Charged Off,debt_consolidation,15.59,0.0,2003-12-01,30.0,0.0,24122.0,44.0,3989.87,2015-05-01,0.0,0.0,295734.0,56.3,19000.0,1.0,97.8,45.0,D2,0.0,0.0,1,6.965235425778763,36,1,130.0067763198423
414059,10588421,15000.0,15000.0, 36 months,14.47,516.1,C,8 years,RENT,101000.0,Source Verified,2014-01-01,Charged Off,debt_consolidation,24.71,0.0,1988-02-01,18.0,2.0,28782.0,64.0,4934.65,2014-07-01,1838.13,0.0,107708.0,81.1,15000.0,0.0,96.8,31.0,C2,0.0,0.0,1,5.946734019179039,36,1,311.0043327378386
104487,4300273,6250.0,6250.0, 36 months,19.05,229.26,D,7 years,RENT,38843.77,Not Verified,2013-04-01,Charged Off,medical,20.67,0.0,2004-02-01,8.0,0.0,5718.0,56.6,5043.72,2015-02-01,0.0,0.0,15412.0,73.3,6250.0,0.0,88.0,17.0,D4,0.0,0.0,1,22.045627220271463,36,1,109.96529702868642
282208,24154920,5000.0,5000.0, 36 months,14.99,173.31,C,3 years,RENT,40000.0,Source Verified,2014-08-01,Charged Off,other,29.7,0.0,2010-02-01,9.0,0.0,12951.0,63.2,2772.96,2015-12-01,0.0,0.0,30122.0,74.7,5000.0,1.0,100.0,13.0,C5,0.0,0.0,1,16.000328548840837,36,1,53.947719665701555
108334,4195637,26300.0,26300.0, 60 months,17.77,664.57,D,10+ years,RENT,92000.0,Verified,2013-04-01,Charged Off,debt_consolidation,24.37,0.0,1987-01-01,20.0,0.0,22226.0,65.6,9954.17,2014-03-01,3311.8,0.0,61737.0,75.1,26300.0,0.0,92.0,39.0,D1,0.0,0.0,1,10.973531284009939,60,1,314.9797737119859
331712,18604501,4000.0,4000.0, 36 months,18.99,146.61,E,,RENT,28000.0,Source Verified,2014-06-01,Charged Off,debt_consolidation,6.82,0.0,2003-03-01,7.0,1.0,2131.0,34.4,2563.52,2015-11-01,598.64,0.0,9507.0,49.6,4000.0,2.0,100.0,19.0,E1,0.0,3973.0,1,17.018829955440562,36,1,135.0335735846732
108301,4175712,5000.0,5000.0, 36 months,18.49,182.0,D,5 years,RENT,39000.0,Source Verified,2013-04-01,Charged Off,other,15.29,0.0,2002-10-01,8.0,0.0,9143.0,62.2,546.0,2013-07-01,0.0,0.0,16775.0,60.6,5000.0,0.0,100.0,26.0,D2,0.0,0.0,1,2.9897944516314503,36,1,125.99848046161112
380449,12908148,15000.0,15000.0, 36 months,15.61,524.48,C,2 years,OWN,65000.0,Source Verified,2014-03-01,Charged Off,credit_card,16.8,2.0,2006-11-01,13.0,0.0,15865.0,71.8,9156.96,2015-05-01,1814.24,0.0,43420.0,83.4,15000.0,4.0,100.0,23.0,C5,0.0,0.0,1,13.996180619725251,36,1,87.95252469249881
321286,19616750,15000.0,15000.0, 60 months,13.35,343.99,C,9 years,RENT,49500.0,Verified,2014-06-01,Charged Off,credit_card,23.54,0.0,1998-01-01,14.0,0.0,16075.0,76.6,5391.26,2015-07-01,1607.37,0.0,102989.0,85.8,15000.0,0.0,100.0,41.0,C2,0.0,0.0,1,12.977679213125526,60,1,196.96503008275323
325946,19145899,8475.0,8475.0, 36 months,16.99,302.12,D,3 years,MORTGAGE,34000.0,Source Verified,2014-06-01,Charged Off,major_purchase,15.14,0.0,1999-11-01,6.0,0.0,3622.0,49.6,4757.5,2015-06-01,1116.95,0.0,143114.0,84.2,8475.0,0.0,100.0,7.0,D3,0.0,0.0,1,11.992032690609664,36,1,174.9851126306495
150546,1590433,20000.0,20000.0, 36 months,14.09,684.43,B,2 years,MORTGAGE,55000.0,Verified,2012-10-01,Charged Off,debt_consolidation,34.91,0.0,1990-03-01,8.0,0.0,6510.0,53.4,17087.14,2014-07-01,2615.34,0.0,160175.0,58.2,20000.0,1.0,83.0,32.0,B5,0.0,0.0,1,20.961416045504013,36,1,271.05279369186223
74763,5781366,5000.0,5000.0, 36 months,15.22,173.87,C,10+ years,MORTGAGE,68000.0,Source Verified,2013-07-01,Charged Off,debt_consolidation,5.68,1.0,1997-12-01,11.0,0.0,5215.0,24.8,4520.62,2015-09-01,0.0,0.0,10402.0,69.5,5000.0,0.0,100.0,20.0,C3,0.0,0.0,1,26.021068194418778,36,1,186.97714532125917
15838,9054622,6500.0,6500.0, 36 months,8.9,206.4,A,2 years,RENT,39000.0,Not Verified,2013-11-01,Charged Off,debt_consolidation,18.43,0.0,2004-11-01,11.0,0.0,6416.0,72.9,4745.73,2015-10-01,0.0,0.0,87112.0,79.3,6500.0,2.0,100.0,33.0,A5,0.0,0.0,1,22.965563974619602,36,1,107.9940039836547
14070,9078064,28000.0,28000.0, 60 months,17.1,697.38,C,6 years,RENT,105000.0,Verified,2013-12-01,Charged Off,credit_card,18.81,0.0,2002-09-01,12.0,1.0,24065.0,65.6,9168.3299999999,2014-09-01,3609.72,0.0,49269.0,86.7,28000.0,3.0,97.0,38.0,C5,0.0,0.0,1,9.002238238978213,60,1,135.00071870058935
294599,22313267,10000.0,10000.0, 60 months,16.99,248.48,D,1 year,RENT,60000.0,Source Verified,2014-07-01,Charged Off,debt_consolidation,24.62,0.0,2005-09-01,14.0,0.0,11833.0,102.0,3866.44,2015-05-01,1625.83,0.0,58187.0,102.0,10000.0,0.0,96.6,29.0,D3,0.0,0.0,1,9.987884761494076,60,1,105.95700117045524
282787,24084597,14000.0,14000.0, 60 months,25.83,417.76,G,10+ years,MORTGAGE,45000.0,Source Verified,2014-08-01,Charged Off,debt_consolidation,26.83,1.0,1995-10-01,22.0,0.0,13850.0,31.2,3678.2,2015-01-01,2007.16,0.0,44053.0,41.1,14000.0,2.0,97.0,33.0,G2,1.0,0.0,1,5.0267972648309,60,1,226.00874761288733
139905,2276339,13550.0,13550.0, 36 months,15.8,475.05,C,< 1 year,MORTGAGE,57000.0,Verified,2012-12-01,Charged Off,debt_consolidation,33.88,0.0,1996-01-01,8.0,0.0,19049.0,90.3,6207.020000000001,2013-10-01,1465.62,0.0,191359.0,94.9,13550.0,1.0,100.0,40.0,C3,0.0,0.0,1,9.987884761494076,36,1,203.01032875418386
328095,18925490,6000.0,6000.0, 36 months,13.98,205.01,C,5 years,OWN,40000.0,Source Verified,2014-06-01,Charged Off,debt_consolidation,17.76,0.0,1994-10-01,6.0,1.0,7779.0,59.8,1355.08,2015-02-01,0.0,0.0,25257.0,59.3,6000.0,0.0,100.0,6.0,C3,0.0,0.0,1,8.049446600546213,36,1,235.9966323743814
209957,34743459,25000.0,25000.0, 36 months,18.54,910.6,E,9 years,RENT,87000.0,Source Verified,2014-11-01,Charged Off,debt_consolidation,26.21,0.0,2003-11-01,21.0,0.0,14415.0,66.4,9965.1,2015-10-01,0.0,0.0,96821.0,79.3,25000.0,0.0,90.6,32.0,E1,0.0,0.0,1,10.973531284009939,36,1,132.01092424895788
15250,6297856,12000.0,12000.0, 36 months,14.3,411.89,C,7 years,MORTGAGE,58000.0,Not Verified,2013-11-01,Charged Off,debt_consolidation,19.72,0.0,2001-08-01,15.0,1.0,12509.0,67.6,8251.67,2015-04-01,1251.25,0.0,19247.0,66.7,12000.0,2.0,100.0,37.0,C1,0.0,0.0,1,16.95312018727284,36,1,147.02560627528285
49160,6714834,10925.0,10925.0, 60 months,24.08,314.8,F,5 years,MORTGAGE,71201.0,Verified,2013-09-01,Charged Off,other,12.1,0.0,1999-03-01,12.0,0.0,7749.0,45.6,7977.6,2014-10-01,4200.0,0.0,292719.0,73.1,10925.0,2.0,89.0,29.0,F2,0.0,0.0,1,12.977679213125526,60,1,174.06517587630137
111377,3849683,3000.0,3000.0, 36 months,17.27,107.37,C,3 years,MORTGAGE,35000.0,Not Verified,2013-04-01,Charged Off,debt_consolidation,11.42,0.0,2001-08-01,6.0,0.0,9694.0,89.8,2170.99,2014-10-01,242.73,0.0,9694.0,93.2,2950.0,0.0,100.0,10.0,C5,0.0,0.0,1,18.004476477956427,36,1,139.99466108133637
19857,8905982,2500.0,2500.0, 36 months,22.4,96.0,E,7 years,RENT,43500.0,Verified,2013-11-01,Charged Off,small_business,30.04,0.0,1994-01-01,25.0,0.0,11542.0,52.2,2110.54,2015-11-01,255.54,0.0,97096.0,53.4,2500.0,1.0,100.0,55.0,E3,0.0,0.0,1,23.984065381219327,36,1,238.00078030349698
250008,18996122,17050.0,17050.0, 36 months,19.52,629.48,E,10+ years,OWN,57000.0,Source Verified,2014-10-01,Charged Off,debt_consolidation,34.83,2.0,1997-02-01,10.0,0.0,9020.0,69.4,7585.23,2015-10-01,0.0,0.0,50970.0,82.5,17050.0,2.0,85.7,21.0,E2,0.0,395.0,1,11.992032690609664,36,1,211.94685722499435
193785,36211758,16000.0,16000.0, 60 months,16.49,393.27,D,10+ years,MORTGAGE,82000.0,Source Verified,2014-12-01,Charged Off,debt_consolidation,16.23,0.0,2004-07-01,12.0,0.0,8123.0,53.1,3931.36,2015-10-01,0.0,0.0,124726.0,63.5,16000.0,0.0,94.7,19.0,D3,0.0,0.0,1,9.987884761494076,60,1,125.01283393909526
256533,28723634,6000.0,6000.0, 36 months,13.98,205.01,C,8 years,MORTGAGE,46000.0,Source Verified,2014-10-01,Charged Off,debt_consolidation,30.24,1.0,2005-02-01,8.0,0.0,2043.0,73.0,3090.15,2016-01-01,0.0,0.0,45075.0,104.4,6000.0,0.0,100.0,18.0,C3,1.0,0.0,1,15.014682026324977,36,1,115.94488593194932
140383,2218624,15000.0,15000.0, 36 months,14.33,515.08,C,< 1 year,RENT,110000.0,Source Verified,2012-12-01,Charged Off,debt_consolidation,16.15,0.0,1990-12-01,15.0,0.0,24563.0,72.9,4354.700000000001,2013-07-01,756.84,0.0,32226.0,72.9,15000.0,1.0,100.0,23.0,C1,0.0,0.0,1,6.965235425778763,36,1,264.02184849791576
363001,14639618,15000.0,15000.0, 36 months,7.9,469.36,A,6 years,MORTGAGE,59000.0,Not Verified,2014-04-01,Charged Off,debt_consolidation,19.37,0.0,1995-05-01,12.0,0.0,25588.0,51.5,4224.24,2015-02-01,0.0,0.0,161836.0,49.9,15000.0,0.0,96.6,29.0,A4,0.0,0.0,1,10.0535945296618,36,1,227.02724901948704
146213,1679570,2000.0,2000.0, 36 months,12.12,66.55,B,6 years,RENT,36000.0,Not Verified,2012-11-01,Charged Off,debt_consolidation,2.83,0.0,2000-10-01,2.0,0.0,1926.0,77.0,1288.56,2014-04-01,159.46,0.0,1926.0,92.7,2000.0,0.0,100.0,9.0,B3,0.0,0.0,1,16.95312018727284,36,1,145.02145834616726
6048,9866127,24375.0,24375.0, 60 months,18.25,622.29,D,4 years,MORTGAGE,80000.0,Verified,2013-12-01,Charged Off,debt_consolidation,3.05,0.0,2001-02-01,8.0,0.0,7972.0,78.9,11200.64,2015-06-01,0.0,0.0,99881.0,84.8,24375.0,0.0,100.0,13.0,D3,0.0,0.0,1,17.971621593872563,60,1,153.95798681697775
373573,12498395,4950.0,4950.0, 36 months,24.99,196.79,F,6 years,RENT,44000.0,Source Verified,2014-04-01,Charged Off,debt_consolidation,2.1,0.0,2003-12-01,4.0,0.0,3123.0,80.1,1054.42,2014-08-01,267.26,0.0,3123.0,91.9,4950.0,0.0,100.0,11.0,F4,0.0,0.0,1,4.008295858231175,36,1,123.99433253249553
276058,19185360,29250.0,29250.0, 60 months,15.61,705.26,D,1 year,RENT,61000.0,Source Verified,2014-08-01,Charged Off,credit_card,32.6,0.0,1974-06-01,11.0,0.0,40806.0,80.0,12835.29,2015-11-01,3611.77,0.0,63210.0,95.9,29250.0,0.0,100.0,27.0,D1,0.0,0.0,1,15.014682026324977,60,1,482.01400439434076
352529,13418219,14025.0,14025.0, 36 months,20.49,524.73,E,8 years,RENT,41493.0,Source Verified,2014-05-01,Charged Off,debt_consolidation,11.54,0.0,2001-01-01,5.0,1.0,5342.0,86.2,4197.84,2015-01-01,0.0,0.0,9675.0,92.1,13925.0,0.0,94.4,18.0,E2,0.0,774.0,1,8.049446600546213,36,1,159.93757572024066
404793,11534692,5125.0,5125.0, 36 months,19.97,190.39,D,10+ years,MORTGAGE,50000.0,Verified,2014-02-01,Charged Off,debt_consolidation,20.45,0.0,1995-10-01,9.0,1.0,6934.0,91.2,1814.73,2014-09-01,647.78,0.0,346185.0,91.2,5125.0,1.0,88.5,27.0,D5,0.0,246.0,1,6.965235425778763,36,1,220.0620135937083
19359,8974989,10000.0,10000.0, 36 months,11.99,332.1,B,9 years,MORTGAGE,60000.0,Not Verified,2013-11-01,Charged Off,credit_card,13.36,0.0,1994-06-01,18.0,1.0,14018.0,77.9,7928.23,2015-09-01,622.12,0.0,205290.0,77.9,10000.0,2.0,100.0,29.0,B3,0.0,0.0,1,21.979917452103738,36,1,233.0396928068338
82235,5782562,25000.0,25000.0, 60 months,23.76,715.73,F,10+ years,MORTGAGE,72000.0,Verified,2013-06-01,Charged Off,debt_consolidation,25.7,3.0,1997-03-01,14.0,0.0,12881.0,61.0,14275.63,2014-05-01,7123.58,0.0,166176.0,97.2,25000.0,2.0,92.0,38.0,F4,0.0,0.0,1,10.973531284009939,60,1,195.02659192180536
23714,8647841,15600.0,15600.0, 36 months,18.55,568.3,D,5 years,RENT,41870.0,Not Verified,2013-11-01,Charged Off,debt_consolidation,19.38,0.0,2003-07-01,11.0,0.0,11724.0,65.1,12750.0,2015-06-01,0.0,0.0,34678.0,75.9,15600.0,2.0,100.0,25.0,D2,0.0,0.0,1,18.957268116388427,36,1,124.06004230066326
137112,2369346,35000.0,35000.0, 60 months,20.49,936.86,E,6 years,MORTGAGE,108000.0,Verified,2012-12-01,Charged Off,debt_consolidation,16.31,0.0,1996-02-01,19.0,0.0,26098.0,94.2,31279.92,2015-05-01,4156.97,0.0,145353.0,95.2,34925.0,0.0,92.0,51.0,E1,0.0,0.0,1,28.945152877882503,60,1,201.99182734758415
369545,13877676,14000.0,14000.0, 60 months,15.31,335.35,C,10+ years,MORTGAGE,70000.0,Source Verified,2014-04-01,Charged Off,debt_consolidation,19.01,0.0,1995-09-01,14.0,1.0,15122.0,72.4,6707.0,2016-01-01,0.0,0.0,298273.0,95.5,14000.0,2.0,96.9,32.0,C4,0.0,0.0,1,21.027125813671738,60,1,222.986098277172
30496,8265577,10000.0,10000.0, 36 months,12.99,336.9,B,10+ years,MORTGAGE,70000.0,Verified,2013-10-01,Charged Off,home_improvement,9.67,0.0,1998-01-01,11.0,1.0,5902.0,57.9,7327.2099999999,2015-06-01,927.58,0.0,116137.0,54.7,9975.0,0.0,83.0,19.0,B4,0.0,2252.0,1,19.975769522988152,36,1,188.98129325037476
151656,1578178,2800.0,2800.0, 36 months,18.49,101.92,D,5 years,MORTGAGE,80000.0,Source Verified,2012-10-01,Charged Off,vacation,29.67,0.0,2003-11-01,24.0,0.0,7163.0,58.2,2909.190000000015,2015-01-01,157.35,0.0,250664.0,103.9,2800.0,2.0,100.0,39.0,D2,0.0,0.0,1,27.00671471693464,36,1,107.00835746113883
46064,6627316,19500.0,19500.0, 60 months,21.7,535.25,E,9 years,RENT,55000.0,Source Verified,2013-09-01,Charged Off,debt_consolidation,11.24,0.0,1997-08-01,10.0,0.0,14433.0,54.9,8415.44,2014-08-01,2528.54,0.0,57455.0,85.4,19500.0,1.0,100.0,26.0,E2,0.0,0.0,1,10.973531284009939,60,1,193.0224439926898
330751,18575286,25000.0,25000.0, 60 months,16.29,611.82,D,< 1 year,OWN,130000.0,Source Verified,2014-06-01,Charged Off,credit_card,17.37,1.0,1997-03-01,10.0,0.0,81879.0,56.2,7006.79,2014-12-01,3335.87,0.0,105863.0,56.2,25000.0,1.0,96.3,28.0,D2,0.0,0.0,1,6.012443787346763,60,1,207.01862461241504
360227,14009014,4825.0,4825.0, 36 months,13.65,164.09,C,,RENT,17940.0,Verified,2014-04-01,Charged Off,credit_card,20.4,0.0,1995-12-01,6.0,0.0,3293.0,38.0,2461.35,2015-08-01,0.0,0.0,6837.0,85.0,4825.0,2.0,100.0,26.0,C1,0.0,0.0,1,16.000328548840837,36,1,219.99630382554056
16487,8961081,6000.0,6000.0, 36 months,16.2,211.54,C,5 years,OWN,26000.0,Not Verified,2013-11-01,Charged Off,major_purchase,11.31,0.0,2010-01-01,5.0,0.0,6495.0,58.5,5288.23,2016-02-01,0.0,0.0,6495.0,75.3,6000.0,3.0,100.0,7.0,C4,0.0,0.0,1,27.00671471693464,36,1,45.996837717406926
155361,1520777,11325.0,11325.0, 36 months,14.09,387.56,B,8 years,RENT,45000.0,Source Verified,2012-09-01,Charged Off,debt_consolidation,21.47,0.0,2000-10-01,4.0,0.0,10895.0,72.2,1892.36,2013-11-01,83.98,0.0,10895.0,70.3,11325.0,1.0,100.0,18.0,B5,0.0,0.0,1,13.996180619725251,36,1,143.01731041705168
83511,5796920,17500.0,17500.0, 60 months,15.31,419.18,C,2 years,MORTGAGE,40000.0,Verified,2013-07-01,Charged Off,debt_consolidation,22.39,0.0,2000-04-01,12.0,0.0,8934.0,56.9,11317.86,2015-10-01,12.74,0.0,177518.0,90.2,17450.0,0.0,100.0,28.0,C2,0.0,0.0,1,27.00671471693464,60,1,158.98478408180867
405037,11448431,12000.0,12000.0, 36 months,20.5,449.03,E,10+ years,OWN,58000.0,Source Verified,2014-02-01,Charged Off,debt_consolidation,23.55,1.0,1989-07-01,8.0,1.0,8040.0,88.4,3505.85,2014-07-01,1609.73,0.0,39317.0,60.8,12000.0,2.0,96.3,27.0,E1,0.0,0.0,1,4.928232612579314,36,1,295.06971395716545
401907,11637718,11775.0,11775.0, 60 months,20.5,315.26,E,7 years,MORTGAGE,41000.0,Verified,2014-02-01,Charged Off,debt_consolidation,20.52,1.0,1998-02-01,12.0,0.0,1897.0,52.7,5044.16,2015-06-01,0.0,0.0,88747.0,103.8,11775.0,0.0,87.2,39.0,E1,0.0,0.0,1,15.934618780673114,60,1,192.00394258609006
254856,28574268,35000.0,35000.0, 36 months,16.99,1247.68,D,6 years,OWN,120000.0,Verified,2014-10-01,Charged Off,credit_card,12.43,0.0,2001-11-01,16.0,0.0,56750.0,73.8,9674.93,2015-01-01,5931.89,0.0,330203.0,73.8,35000.0,2.0,100.0,31.0,D3,0.0,0.0,1,3.0226493357153124,36,1,154.9764882235775
413663,10081303,11200.0,11200.0, 60 months,13.98,260.49,C,5 years,MORTGAGE,70000.0,Source Verified,2014-01-01,Charged Off,debt_consolidation,22.77,0.0,1994-08-01,15.0,0.0,40736.0,71.0,5065.29,2015-03-01,1679.22,0.0,204422.0,76.5,11200.0,1.0,97.0,33.0,C1,0.0,701.0,1,13.930470851557526,60,1,233.0396928068338
114202,3697201,10000.0,10000.0, 36 months,15.31,348.18,C,4 years,RENT,40000.0,Not Verified,2013-03-01,Charged Off,debt_consolidation,19.29,0.0,1996-05-01,16.0,0.0,21924.0,65.6,10220.9,2015-07-01,473.29,0.0,21924.0,82.7,10000.0,2.0,100.0,20.0,C2,0.0,0.0,1,27.992361239450503,36,1,201.99182734758415
383538,12626034,15000.0,15000.0, 36 months,16.59,531.74,D,9 years,RENT,100000.0,Source Verified,2014-03-01,Charged Off,debt_consolidation,15.1,1.0,1984-12-01,11.0,1.0,11641.0,71.4,8332.39,2015-03-01,1951.51,0.0,40002.0,101.4,15000.0,1.0,88.5,29.0,D1,0.0,0.0,1,11.992032690609664,36,1,350.95587178381487
140965,2225058,8500.0,8500.0, 36 months,10.16,274.92,B,1 year,RENT,25000.0,Verified,2012-11-01,Charged Off,debt_consolidation,28.32,0.0,1996-01-01,10.0,0.0,8109.0,59.2,3870.71,2013-11-01,855.94,0.0,12583.0,76.7,8500.0,0.0,100.0,19.0,B1,0.0,0.0,1,11.992032690609664,36,1,202.024682231668
82443,5771926,24000.0,24000.0, 36 months,8.9,762.08,A,7 years,MORTGAGE,150000.0,Verified,2013-06-01,Charged Off,debt_consolidation,11.26,0.0,2006-02-01,17.0,0.0,12436.0,34.8,18539.82,2015-04-01,1776.86,0.0,361755.0,41.6,24000.0,2.0,100.0,27.0,A5,0.0,0.0,1,21.979917452103738,36,1,87.95252469249881
400715,11697165,16000.0,16000.0, 60 months,15.31,383.25,C,3 years,OWN,52000.0,Source Verified,2014-02-01,Charged Off,credit_card,19.32,0.0,2001-05-01,6.0,0.0,22186.0,81.9,7281.75,2015-09-01,0.0,0.0,47524.0,81.9,16000.0,1.0,100.0,22.0,C4,0.0,0.0,1,18.957268116388427,60,1,153.07090494671348
