,0
25785,0
25786,1
25787,0
25788,1
25789,2
25790,2
25791,1
25792,1
25793,2
25794,0
25795,0
25796,0
25797,0
25798,3
25799,3
25800,1
25801,1
25802,1
25803,2
25804,1
25805,0
25806,2
25807,0
25808,0
25809,3
25810,0
25811,0
25812,0
25813,0
25814,3
25815,1
25816,3
25817,0
25818,3
25819,1
25820,3
25821,0
25822,0
25823,0
25824,1
25825,1
25826,3
25827,3
25828,1
25829,0
25830,2
25831,2
25832,2
25833,1
25834,2
25835,0
25836,2
25837,1
25838,1
25839,1
25840,3
25841,1
25842,0
25843,1
25844,1
25845,1
25846,1
25847,1
25848,2
25849,0
25850,2
25851,1
25852,0
25853,2
25854,3
25855,1
25856,3
25857,2
25858,0
25859,0
25860,0
25861,1
25862,1
25863,0
25864,1
25865,1
25866,3
25867,2
25868,0
25869,1
25870,2
25871,0
25872,2
25873,0
25874,0
25875,2
25876,3
25877,0
25878,0
25879,0
25880,1
25881,0
25882,1
25883,1
25884,0
25885,3
25886,0
25887,0
25888,0
25889,0
25890,2
25891,2
25892,3
25893,1
25894,0
25895,2
25896,0
25897,1
25898,3
25899,1
25900,2
25901,2
25902,2
25903,3
25904,2
25905,1
25906,0
25907,0
25908,0
25909,0
25910,0
25911,0
25912,3
25913,3
25914,0
25915,0
25916,1
25917,2
25918,1
25919,0
25920,0
25921,3
25922,1
25923,0
25924,0
25925,0
25926,0
25927,0
25928,1
25929,1
25930,1
25931,0
25932,1
25933,1
25934,1
25935,0
25936,0
25937,0
25938,1
25939,2
25940,1
25941,1
25942,1
25943,3
25944,3
25945,1
25946,0
25947,0
25948,2
25949,2
25950,2
25951,0
25952,0
25953,1
25954,0
25955,1
25956,2
25957,0
25958,1
25959,3
25960,2
25961,2
25962,0
25963,0
25964,3
25965,1
25966,0
25967,0
25968,3
25969,1
25970,0
25971,3
25972,0
25973,1
25974,0
25975,1
25976,0
25977,0
25978,0
25979,0
25980,1
25981,2
25982,0
25983,0
25984,1
25985,1
25986,0
25987,0
25988,1
25989,1
25990,1
25991,0
25992,2
25993,3
25994,1
25995,1
25996,1
25997,1
25998,0
25999,1
26000,0
26001,2
26002,1
26003,2
26004,0
26005,1
26006,3
26007,2
26008,1
26009,1
26010,0
26011,1
26012,0
26013,2
26014,1
26015,1
26016,3
26017,0
26018,0
26019,1
26020,1
26021,2
26022,1
26023,1
26024,1
26025,0
26026,0
26027,2
26028,1
26029,1
26030,0
26031,2
26032,2
26033,1
26034,2
26035,0
26036,1
26037,1
26038,1
26039,0
26040,2
26041,0
26042,3
26043,0
26044,1
26045,0
26046,1
26047,1
26048,0
26049,1
26050,3
26051,0
26052,0
26053,2
26054,1
26055,0
26056,1
26057,0
26058,0
26059,2
26060,3
26061,0
26062,3
26063,1
26064,0
26065,3
26066,2
26067,3
26068,0
26069,0
26070,0
26071,2
26072,0
26073,1
26074,1
26075,0
26076,1
26077,1
26078,1
26079,0
26080,2
26081,2
26082,2
26083,1
26084,1
26085,0
26086,2
26087,1
26088,0
26089,0
26090,0
26091,1
26092,1
26093,0
26094,0
26095,0
26096,1
26097,2
26098,2
26099,1
26100,3
26101,1
26102,0
26103,1
26104,1
26105,3
26106,1
26107,1
26108,2
26109,0
26110,1
26111,0
26112,0
26113,2
26114,0
26115,3
26116,0
26117,0
26118,0
26119,1
26120,2
26121,1
26122,0
26123,1
26124,0
26125,2
26126,1
26127,0
26128,0
26129,2
26130,0
26131,1
26132,1
26133,1
26134,3
26135,2
26136,1
26137,1
26138,3
26139,3
26140,0
26141,3
26142,2
26143,1
26144,3
26145,1
26146,1
26147,0
26148,1
26149,2
26150,1
26151,0
26152,0
26153,1
26154,3
26155,1
26156,1
26157,2
26158,3
26159,3
26160,3
26161,3
26162,1
26163,3
26164,0
26165,0
26166,0
26167,0
26168,0
26169,1
26170,2
26171,2
26172,0
26173,0
26174,2
26175,2
26176,0
26177,2
26178,2
26179,0
26180,2
26181,2
26182,1
26183,0
26184,0
26185,2
26186,1
26187,0
26188,2
26189,0
26190,0
26191,0
26192,3
26193,1
26194,0
26195,3
26196,0
26197,0
26198,1
26199,2
26200,0
26201,1
26202,1
26203,2
26204,2
26205,1
26206,0
26207,1
26208,1
26209,0
26210,3
26211,2
26212,0
26213,0
26214,1
26215,0
26216,0
26217,1
26218,1
26219,1
26220,1
26221,0
26222,2
26223,0
26224,1
26225,1
26226,2
26227,1
26228,0
26229,0
26230,0
26231,1
26232,0
26233,1
26234,1
26235,1
26236,1
26237,3
26238,0
26239,2
26240,0
26241,0
26242,0
26243,1
26244,0
26245,0
26246,0
26247,0
26248,3
26249,1
26250,1
26251,2
26252,1
26253,3
26254,0
26255,2
26256,1
26257,0
26258,0
26259,3
26260,1
26261,1
26262,1
26263,1
26264,1
26265,2
26266,0
26267,0
26268,1
26269,1
26270,2
26271,1
26272,2
26273,0
26274,1
26275,1
26276,2
26277,1
26278,0
26279,0
26280,2
26281,0
26282,3
26283,1
26284,0
26285,3
26286,1
26287,1
26288,2
26289,0
26290,1
26291,1
26292,1
26293,2
26294,1
26295,2
26296,0
26297,0
26298,0
26299,0
26300,0
26301,0
26302,2
26303,0
26304,1
26305,1
26306,0
26307,1
26308,1
26309,1
26310,2
26311,2
26312,0
26313,0
26314,0
26315,1
26316,0
26317,1
26318,2
26319,0
26320,0
26321,0
26322,3
26323,2
26324,1
26325,3
26326,3
26327,0
26328,0
26329,0
26330,2
26331,1
26332,3
26333,1
26334,1
26335,2
26336,1
26337,1
26338,2
26339,1
26340,1
26341,1
26342,1
26343,0
26344,2
26345,1
26346,0
26347,1
26348,0
26349,2
26350,2
26351,2
26352,1
26353,1
26354,0
26355,1
26356,0
26357,1
26358,0
26359,2
26360,0
26361,1
26362,0
26363,1
26364,3
26365,2
26366,0
26367,1
26368,0
26369,2
26370,2
26371,1
26372,0
26373,1
26374,0
26375,0
26376,1
26377,2
26378,3
26379,1
26380,3
26381,3
26382,1
26383,0
26384,1
26385,1
26386,3
26387,1
26388,1
26389,0
26390,1
26391,1
26392,0
26393,1
26394,1
26395,0
26396,2
26397,2
26398,1
26399,0
26400,1
26401,2
26402,2
26403,1
26404,1
26405,3
26406,2
26407,1
26408,0
26409,2
26410,3
26411,3
26412,2
26413,3
26414,3
26415,1
26416,2
26417,2
26418,1
26419,1
26420,1
26421,2
26422,3
26423,0
26424,0
26425,0
26426,3
26427,0
26428,1
26429,0
26430,0
26431,3
26432,1
26433,2
26434,1
26435,1
26436,1
26437,3
26438,2
26439,1
26440,2
26441,0
26442,0
26443,1
26444,1
26445,0
26446,1
26447,2
26448,0
26449,2
26450,0
26451,3
26452,0
26453,2
26454,2
26455,1
26456,0
26457,0
26458,2
26459,1
26460,1
26461,1
26462,1
26463,1
26464,0
26465,0
26466,1
26467,0
26468,2
26469,2
26470,1
26471,0
26472,0
26473,2
26474,1
26475,0
26476,0
26477,0
26478,3
26479,1
26480,0
26481,0
26482,2
26483,2
26484,1
26485,1
26486,2
26487,2
26488,1
26489,0
26490,2
26491,1
26492,0
26493,2
26494,2
26495,0
26496,2
26497,0
26498,0
26499,0
26500,3
26501,2
26502,1
26503,0
26504,1
26505,2
26506,0
26507,1
26508,1
26509,0
26510,2
26511,1
26512,2
26513,3
26514,2
26515,0
26516,3
26517,1
26518,0
26519,0
26520,1
26521,1
26522,0
26523,0
26524,1
26525,1
26526,3
26527,2
26528,3
26529,2
26530,2
26531,2
26532,1
26533,1
26534,0
26535,1
26536,0
26537,3
26538,1
26539,1
26540,0
26541,1
26542,1
26543,1
26544,1
26545,3
26546,0
26547,3
26548,0
26549,1
26550,1
26551,1
26552,0
26553,1
26554,1
26555,1
26556,2
26557,0
26558,0
26559,1
26560,2
26561,3
26562,2
26563,0
26564,3
26565,1
26566,1
26567,1
26568,1
26569,0
26570,0
26571,1
26572,0
26573,1
26574,0
26575,1
26576,0
26577,0
26578,1
26579,3
26580,0
26581,3
26582,2
26583,2
26584,0
26585,2
26586,1
26587,0
26588,0
26589,1
26590,3
26591,2
26592,0
26593,0
26594,3
26595,1
26596,0
26597,0
26598,1
26599,0
26600,1
26601,0
26602,3
26603,1
26604,0
26605,1
26606,2
26607,0
26608,2
26609,1
26610,1
26611,0
26612,2
26613,3
26614,2
26615,1
26616,1
26617,1
26618,0
26619,1
26620,1
26621,0
26622,3
26623,3
26624,0
26625,0
26626,2
26627,1
26628,1
26629,0
26630,0
26631,2
26632,3
26633,1
26634,1
26635,1
26636,1
26637,2
26638,1
26639,0
26640,0
26641,2
26642,1
26643,2
26644,0
26645,0
26646,1
26647,0
26648,1
26649,2
26650,1
26651,0
26652,1
26653,1
26654,3
26655,1
26656,0
26657,1
26658,1
26659,1
26660,3
26661,0
26662,0
26663,2
26664,2
26665,0
26666,0
26667,2
26668,2
26669,0
26670,1
26671,1
26672,1
26673,2
26674,1
26675,0
26676,0
26677,2
26678,0
26679,2
26680,1
26681,2
26682,1
26683,1
26684,0
26685,2
26686,1
26687,0
26688,0
26689,1
26690,2
26691,3
26692,1
26693,0
26694,1
26695,2
26696,0
26697,1
26698,1
26699,1
26700,2
26701,0
26702,1
26703,0
26704,1
26705,1
26706,3
26707,0
26708,1
26709,2
26710,0
26711,3
26712,0
26713,1
26714,0
26715,2
26716,2
26717,0
26718,3
26719,0
26720,1
26721,1
26722,1
26723,0
26724,1
26725,1
26726,3
26727,0
26728,1
26729,1
26730,1
26731,0
26732,2
26733,0
26734,1
26735,1
26736,3
26737,1
26738,3
26739,0
26740,0
26741,1
26742,1
26743,1
26744,1
26745,0
26746,0
26747,2
26748,1
26749,0
26750,1
26751,1
26752,1
26753,2
26754,0
26755,0
26756,2
26757,1
26758,0
26759,1
26760,0
26761,1
26762,2
26763,2
26764,2
26765,2
26766,2
26767,1
26768,2
26769,0
26770,1
26771,0
26772,1
26773,1
26774,0
26775,0
26776,1
26777,1
26778,0
26779,2
26780,2
26781,3
26782,2
26783,1
26784,1
26785,2
26786,1
26787,1
26788,3
26789,1
26790,0
26791,1
26792,0
26793,0
26794,0
26795,2
26796,0
26797,3
26798,1
26799,2
26800,0
26801,1
26802,3
26803,2
26804,0
26805,0
26806,0
26807,3
26808,2
26809,0
26810,0
26811,1
26812,1
26813,2
26814,0
26815,2
26816,0
26817,0
26818,2
26819,1
26820,2
26821,2
26822,1
26823,1
26824,0
26825,1
26826,1
26827,1
26828,0
26829,0
26830,1
26831,0
26832,0
26833,1
26834,0
26835,1
26836,0
26837,3
26838,2
26839,3
26840,0
26841,0
26842,0
26843,2
26844,2
26845,1
26846,0
26847,0
26848,1
26849,1
26850,0
26851,1
26852,2
26853,0
26854,2
26855,1
26856,2
26857,0
26858,0
26859,2
26860,2
26861,0
26862,1
26863,0
26864,1
26865,2
26866,1
26867,1
26868,1
26869,1
26870,1
26871,2
26872,0
26873,3
26874,1
26875,2
26876,0
26877,0
26878,2
26879,0
26880,1
26881,2
26882,1
26883,1
26884,1
26885,1
26886,2
26887,2
26888,0
26889,2
26890,2
26891,0
26892,3
26893,0
26894,1
26895,1
26896,1
26897,1
26898,1
26899,3
26900,1
26901,3
26902,1
26903,0
26904,1
26905,1
26906,0
26907,0
26908,1
26909,3
26910,1
26911,0
26912,1
26913,2
26914,3
26915,1
26916,1
26917,0
26918,0
26919,2
26920,1
26921,0
26922,1
26923,1
26924,0
26925,0
26926,1
26927,0
26928,2
26929,2
26930,1
26931,1
26932,1
26933,1
26934,3
26935,0
26936,0
26937,2
26938,1
26939,0
26940,3
26941,0
26942,2
26943,0
26944,2
26945,0
26946,0
26947,0
26948,0
26949,2
26950,0
26951,3
26952,2
26953,3
26954,1
26955,0
26956,0
26957,1
26958,0
26959,0
26960,2
26961,1
26962,1
26963,1
26964,2
26965,1
26966,0
26967,1
26968,2
26969,3
26970,0
26971,1
26972,0
26973,1
26974,1
26975,2
26976,2
26977,1
26978,1
26979,2
26980,1
26981,1
26982,0
26983,1
26984,1
26985,2
26986,1
26987,2
26988,1
26989,3
26990,2
26991,2
26992,0
26993,2
26994,1
26995,0
26996,1
26997,3
26998,3
26999,2
27000,0
27001,1
27002,0
27003,2
27004,2
27005,1
27006,1
27007,1
27008,2
27009,2
27010,0
27011,1
27012,1
27013,3
27014,3
27015,1
27016,1
27017,1
27018,0
27019,1
27020,0
27021,1
27022,0
27023,1
27024,0
27025,0
27026,2
27027,1
27028,2
27029,1
27030,1
27031,3
27032,1
27033,0
27034,0
27035,0
27036,1
27037,2
27038,0
27039,2
27040,0
27041,1
27042,0
27043,1
27044,0
27045,1
27046,0
27047,2
27048,0
27049,0
27050,0
27051,2
27052,3
27053,1
27054,2
27055,1
27056,0
27057,2
27058,2
27059,3
27060,1
27061,0
27062,1
27063,1
27064,0
27065,0
27066,1
27067,2
27068,0
27069,1
27070,2
27071,1
27072,1
27073,3
27074,0
27075,3
27076,1
27077,2
27078,1
27079,1
27080,2
27081,1
27082,2
27083,2
27084,1
27085,1
27086,1
27087,0
27088,0
27089,1
27090,1
27091,0
27092,0
27093,1
27094,1
27095,2
27096,1
27097,1
27098,0
27099,1
27100,0
27101,3
27102,0
27103,0
27104,0
27105,0
27106,0
27107,2
27108,0
27109,1
27110,0
27111,1
27112,0
27113,1
27114,1
27115,1
27116,1
27117,1
27118,2
27119,0
27120,0
27121,0
27122,1
27123,2
27124,2
27125,1
27126,0
27127,3
27128,1
27129,2
27130,1
27131,1
27132,2
27133,1
27134,0
27135,0
27136,0
27137,2
27138,0
27139,1
27140,1
27141,0
27142,1
27143,1
27144,0
27145,2
27146,0
27147,2
27148,0
27149,1
27150,1
27151,1
27152,3
27153,0
27154,2
27155,1
27156,1
27157,2
27158,3
27159,0
27160,3
27161,1
27162,1
27163,0
27164,0
27165,1
27166,1
27167,2
27168,3
27169,2
27170,1
27171,3
27172,1
27173,0
27174,3
27175,0
27176,2
27177,0
27178,3
27179,0
27180,1
27181,1
27182,2
27183,1
27184,1
27185,0
27186,0
27187,2
27188,1
27189,0
27190,2
27191,0
27192,2
27193,2
27194,0
27195,2
27196,1
27197,1
27198,1
27199,2
27200,2
27201,2
27202,0
27203,1
27204,0
27205,1
27206,3
27207,1
27208,2
27209,0
27210,0
27211,3
27212,0
27213,0
27214,1
27215,0
27216,1
27217,2
27218,0
27219,1
27220,3
27221,0
27222,2
27223,0
27224,1
27225,1
27226,0
27227,1
27228,2
27229,0
27230,1
27231,1
27232,0
27233,3
27234,2
27235,2
27236,2
27237,1
27238,0
27239,1
27240,3
27241,0
27242,0
27243,0
27244,1
27245,0
27246,1
27247,2
27248,0
27249,0
27250,1
27251,2
27252,1
27253,3
27254,0
27255,1
27256,1
27257,1
27258,1
27259,0
27260,1
27261,0
27262,2
27263,0
27264,2
27265,1
27266,3
27267,1
27268,1
27269,1
27270,1
27271,0
27272,1
27273,3
27274,0
27275,3
27276,0
27277,0
27278,0
27279,0
27280,1
27281,1
27282,1
27283,0
27284,0
27285,0
27286,1
27287,0
27288,0
27289,1
27290,3
27291,3
27292,0
27293,1
27294,1
27295,0
27296,1
27297,0
27298,0
27299,2
27300,0
27301,0
27302,2
27303,1
27304,3
27305,1
27306,1
27307,2
27308,2
27309,2
27310,1
27311,2
27312,0
27313,1
27314,2
27315,0
27316,2
27317,2
27318,3
27319,1
27320,2
27321,3
27322,1
27323,0
27324,3
27325,2
27326,1
27327,0
27328,1
27329,2
27330,0
27331,2
27332,2
27333,3
27334,1
27335,2
27336,3
27337,0
27338,3
27339,1
27340,3
27341,1
27342,0
27343,0
27344,0
27345,1
27346,0
27347,3
27348,1
27349,1
27350,2
27351,2
27352,0
27353,3
27354,1
27355,1
27356,2
27357,0
27358,0
27359,1
27360,1
27361,3
27362,2
27363,2
27364,2
27365,0
27366,1
27367,3
27368,1
27369,0
27370,0
27371,0
27372,0
27373,1
27374,2
27375,1
27376,1
27377,1
27378,3
27379,0
27380,3
27381,1
27382,0
27383,0
27384,1
27385,1
27386,1
27387,2
27388,0
27389,1
27390,0
27391,0
27392,0
27393,0
27394,2
27395,3
27396,1
27397,0
27398,0
27399,1
27400,1
27401,1
27402,1
27403,0
27404,1
27405,2
27406,0
27407,2
27408,1
27409,1
27410,2
27411,1
27412,0
27413,1
27414,0
27415,3
27416,2
27417,0
27418,1
27419,1
27420,2
27421,0
27422,2
27423,1
27424,1
27425,2
27426,2
27427,0
27428,1
27429,1
27430,0
27431,0
27432,0
27433,2
27434,1
27435,1
27436,1
27437,2
27438,0
27439,0
27440,0
27441,1
27442,3
27443,3
27444,0
27445,0
27446,1
27447,0
27448,0
27449,1
27450,3
27451,2
27452,3
27453,0
27454,1
27455,2
27456,2
27457,0
27458,1
27459,0
27460,0
27461,0
27462,1
27463,0
27464,2
27465,0
27466,0
27467,1
27468,0
27469,0
27470,1
27471,0
27472,1
27473,1
27474,1
27475,1
27476,1
27477,2
27478,0
27479,2
27480,3
27481,0
27482,3
27483,0
27484,0
27485,1
27486,1
27487,0
27488,0
27489,2
27490,1
27491,2
27492,3
27493,2
27494,1
27495,2
27496,1
27497,3
27498,0
27499,3
27500,2
27501,0
27502,3
27503,3
27504,1
27505,2
27506,0
27507,0
27508,1
27509,2
27510,1
27511,2
27512,1
27513,0
27514,3
27515,1
27516,2
27517,2
27518,0
27519,1
27520,2
27521,1
27522,0
27523,0
27524,3
27525,0
27526,1
27527,2
27528,2
27529,1
27530,1
27531,0
27532,0
27533,0
27534,1
27535,0
27536,1
27537,2
27538,0
27539,0
27540,0
27541,3
27542,1
27543,3
27544,3
27545,1
27546,1
27547,0
27548,3
27549,2
27550,2
27551,0
27552,0
27553,0
27554,0
27555,2
27556,0
27557,1
27558,0
27559,1
27560,1
27561,1
27562,0
27563,0
27564,0
27565,0
27566,1
27567,0
27568,0
27569,1
27570,1
27571,0
27572,1
27573,0
27574,3
27575,1
27576,0
27577,1
27578,2
27579,1
27580,2
27581,2
27582,1
27583,0
27584,0
27585,1
27586,0
27587,1
27588,0
27589,3
27590,2
27591,1
27592,2
27593,0
27594,0
27595,0
27596,1
27597,3
27598,0
27599,1
27600,0
27601,1
27602,0
27603,1
27604,3
27605,1
27606,2
27607,2
27608,0
27609,2
27610,2
27611,1
27612,3
27613,0
27614,0
27615,3
27616,0
27617,0
27618,1
27619,2
27620,0
27621,3
27622,1
27623,0
27624,2
27625,1
27626,0
27627,0
27628,3
27629,1
27630,1
27631,0
27632,0
27633,0
27634,1
27635,0
27636,0
27637,0
27638,3
27639,1
27640,0
27641,2
27642,0
27643,0
27644,2
27645,0
27646,0
27647,0
27648,1
27649,2
27650,0
27651,1
27652,1
27653,0
27654,0
27655,0
27656,0
27657,2
27658,2
27659,2
27660,2
27661,2
27662,1
27663,1
27664,3
27665,0
27666,0
27667,1
27668,1
27669,1
27670,0
27671,2
27672,0
27673,3
27674,2
27675,2
27676,1
27677,2
27678,0
27679,0
27680,0
27681,1
27682,1
27683,1
27684,2
27685,1
27686,0
27687,2
27688,3
27689,2
27690,2
27691,2
27692,1
27693,0
27694,3
27695,3
27696,0
27697,2
27698,1
27699,0
27700,1
27701,2
27702,3
27703,1
27704,1
27705,1
27706,2
27707,0
27708,0
27709,1
27710,0
27711,3
27712,0
27713,2
27714,1
27715,2
27716,2
27717,1
27718,1
27719,0
27720,2
27721,0
27722,0
27723,1
27724,3
27725,1
27726,0
27727,2
27728,1
27729,1
27730,3
27731,2
27732,1
27733,1
27734,0
27735,2
27736,3
27737,0
27738,3
27739,2
27740,1
27741,3
27742,1
27743,1
27744,0
27745,2
27746,0
27747,2
27748,0
27749,3
27750,0
27751,0
27752,2
27753,1
27754,0
27755,0
27756,2
27757,1
27758,0
27759,1
27760,2
27761,1
27762,0
27763,1
27764,0
27765,0
27766,0
27767,2
27768,0
27769,3
27770,3
27771,0
27772,1
27773,1
27774,0
27775,1
27776,1
27777,1
27778,1
27779,3
27780,1
27781,1
27782,0
27783,1
27784,2
27785,1
27786,1
27787,2
27788,2
27789,1
27790,1
27791,2
27792,0
27793,3
27794,2
27795,2
27796,2
27797,0
27798,0
27799,2
27800,0
27801,1
27802,2
27803,0
27804,1
27805,0
27806,2
27807,0
27808,1
27809,1
27810,1
27811,1
27812,0
27813,1
27814,1
27815,0
27816,0
27817,1
27818,1
27819,3
27820,0
27821,0
27822,1
27823,2
27824,3
27825,1
27826,1
27827,2
27828,0
27829,0
27830,0
27831,0
27832,0
27833,0
27834,1
27835,1
27836,0
27837,1
27838,0
27839,1
27840,0
27841,2
27842,2
27843,1
27844,2
27845,2
27846,2
27847,1
27848,2
27849,1
27850,1
27851,1
27852,0
27853,2
27854,1
27855,2
27856,1
27857,2
27858,2
27859,2
27860,2
27861,1
27862,0
27863,1
27864,0
27865,1
27866,3
27867,2
27868,1
27869,3
27870,3
27871,0
27872,2
27873,0
27874,0
27875,0
27876,0
27877,3
27878,1
27879,1
27880,0
27881,0
27882,0
27883,2
27884,3
27885,0
27886,1
27887,0
27888,0
27889,3
27890,1
27891,0
27892,0
27893,1
27894,3
27895,0
27896,1
27897,3
27898,0
27899,0
27900,0
27901,1
27902,1
27903,0
27904,1
27905,0
27906,0
27907,2
27908,0
27909,3
27910,1
27911,0
27912,0
27913,1
27914,0
27915,0
27916,1
27917,2
27918,3
27919,2
27920,1
27921,2
27922,1
27923,2
27924,0
27925,1
27926,3
27927,2
27928,1
27929,3
27930,3
27931,0
27932,0
27933,0
27934,0
27935,2
27936,0
27937,1
27938,0
27939,1
27940,3
27941,2
27942,0
27943,2
27944,1
27945,0
27946,1
27947,1
27948,3
27949,0
27950,1
27951,0
27952,0
27953,1
27954,1
27955,0
27956,3
27957,2
27958,1
27959,2
27960,1
27961,2
27962,1
27963,1
27964,0
27965,0
27966,1
27967,0
27968,1
27969,2
27970,0
27971,1
27972,2
27973,3
27974,2
27975,0
27976,0
27977,1
27978,0
27979,3
27980,1
27981,2
27982,3
27983,2
27984,0
27985,0
27986,0
27987,3
27988,2
27989,0
27990,0
27991,3
27992,0
27993,2
27994,0
27995,1
27996,0
27997,0
27998,0
27999,0
28000,3
28001,0
28002,1
28003,2
28004,2
28005,0
28006,2
28007,1
28008,1
28009,3
28010,1
28011,2
28012,0
28013,1
28014,1
28015,1
28016,1
28017,3
28018,1
28019,1
28020,0
28021,0
28022,1
28023,1
28024,3
28025,0
28026,1
28027,3
28028,1
28029,3
28030,2
28031,0
28032,3
28033,1
28034,2
28035,0
28036,0
28037,1
28038,2
28039,2
28040,1
28041,0
28042,0
28043,1
28044,1
28045,1
28046,1
28047,1
28048,1
28049,1
28050,0
28051,1
28052,3
28053,1
28054,3
28055,3
28056,2
28057,1
28058,0
28059,1
28060,2
28061,1
28062,0
28063,0
28064,0
28065,2
28066,1
28067,3
28068,0
28069,3
28070,0
28071,3
28072,0
28073,2
28074,1
28075,3
28076,0
28077,3
28078,1
28079,1
28080,2
28081,0
28082,3
28083,1
28084,1
28085,0
28086,1
28087,0
28088,1
28089,0
28090,1
28091,1
28092,0
28093,2
28094,3
28095,0
28096,2
28097,2
28098,1
28099,0
28100,0
28101,0
28102,0
28103,1
28104,0
28105,0
28106,2
28107,3
28108,1
28109,2
28110,3
28111,1
28112,1
28113,1
28114,2
28115,2
28116,1
28117,1
28118,1
28119,1
28120,2
28121,0
28122,0
28123,0
28124,3
28125,2
28126,2
28127,1
28128,2
28129,2
28130,2
28131,3
28132,3
28133,3
28134,1
28135,0
28136,1
28137,1
28138,2
28139,0
28140,3
28141,2
28142,1
28143,3
28144,0
28145,2
28146,2
28147,1
28148,1
28149,0
28150,2
28151,0
28152,1
28153,2
28154,3
28155,1
28156,1
28157,2
28158,2
28159,1
28160,1
28161,1
28162,1
28163,1
28164,1
28165,2
28166,0
28167,0
28168,1
28169,1
28170,3
28171,0
28172,1
28173,0
28174,0
28175,0
28176,1
28177,1
28178,1
28179,0
28180,0
28181,1
28182,1
28183,0
28184,1
28185,0
28186,0
28187,0
28188,0
28189,2
28190,0
28191,1
28192,1
28193,0
28194,2
28195,0
28196,1
28197,1
28198,0
28199,1
28200,1
28201,1
28202,2
28203,0
28204,2
28205,1
28206,2
28207,1
28208,3
28209,2
28210,1
28211,3
28212,1
28213,0
28214,2
28215,1
28216,3
28217,3
28218,1
28219,2
28220,1
28221,3
28222,0
28223,2
28224,1
28225,1
28226,2
28227,1
28228,2
28229,1
28230,1
28231,1
28232,0
28233,2
28234,0
28235,1
28236,2
28237,2
28238,3
28239,1
28240,0
28241,1
28242,1
28243,0
28244,1
28245,2
28246,0
28247,1
28248,2
28249,0
28250,1
28251,0
28252,2
28253,1
28254,2
28255,0
28256,3
28257,3
28258,1
28259,3
28260,2
28261,0
28262,1
28263,0
28264,2
28265,1
28266,1
28267,0
28268,1
28269,1
28270,1
28271,1
28272,0
28273,3
28274,0
28275,3
28276,1
28277,1
28278,0
28279,1
28280,2
28281,0
28282,0
28283,3
28284,3
28285,1
28286,1
28287,0
28288,1
28289,0
28290,3
28291,1
28292,1
28293,2
28294,1
28295,3
28296,0
28297,0
28298,3
28299,0
28300,1
28301,3
28302,1
28303,0
28304,2
28305,0
28306,1
28307,1
28308,3
28309,0
28310,0
28311,2
28312,1
28313,1
28314,0
28315,0
28316,0
28317,0
28318,2
28319,1
28320,0
28321,1
28322,1
28323,0
28324,3
28325,0
28326,0
28327,0
28328,1
28329,0
28330,2
28331,0
28332,0
28333,3
28334,2
28335,2
28336,1
28337,1
28338,0
28339,1
28340,1
28341,0
28342,0
28343,3
28344,2
28345,1
28346,2
28347,0
28348,1
28349,1
28350,1
28351,1
28352,0
28353,0
28354,3
28355,0
28356,3
28357,0
28358,2
28359,1
28360,1
28361,1
28362,1
28363,0
28364,0
28365,2
28366,1
28367,2
28368,3
28369,0
28370,1
28371,2
28372,0
28373,1
28374,2
28375,0
28376,1
28377,1
28378,1
28379,3
28380,1
28381,1
28382,0
28383,3
28384,3
28385,0
28386,1
28387,0
28388,1
28389,1
28390,2
28391,1
28392,1
28393,0
28394,0
28395,1
28396,0
28397,0
28398,0
28399,1
28400,2
28401,1
28402,0
28403,0
28404,3
28405,1
28406,0
28407,1
28408,1
28409,2
28410,0
28411,3
28412,3
28413,1
28414,2
28415,0
28416,2
28417,2
28418,1
28419,3
28420,1
28421,3
28422,3
28423,3
28424,1
28425,0
28426,2
28427,2
28428,1
28429,2
28430,0
28431,0
28432,1
28433,0
28434,1
28435,1
28436,2
28437,0
28438,1
28439,0
28440,1
28441,0
28442,3
28443,0
28444,0
28445,0
28446,3
28447,0
28448,2
28449,1
28450,2
28451,1
28452,0
28453,0
28454,2
28455,0
28456,2
28457,2
28458,0
28459,2
28460,3
28461,0
28462,1
28463,1
28464,0
28465,0
28466,0
28467,1
28468,1
28469,0
28470,0
28471,1
28472,1
28473,0
28474,0
28475,0
28476,0
28477,1
28478,1
28479,0
28480,2
28481,0
28482,1
28483,3
28484,1
28485,3
28486,1
28487,0
28488,0
28489,0
28490,1
28491,3
28492,1
28493,3
28494,1
28495,2
28496,1
28497,1
28498,1
28499,2
28500,0
28501,1
28502,1
28503,1
28504,0
28505,0
28506,2
28507,0
28508,0
28509,0
28510,2
28511,0
28512,3
28513,0
28514,0
28515,0
28516,1
28517,0
28518,3
28519,0
28520,0
28521,0
28522,2
28523,2
28524,1
28525,0
28526,0
28527,3
28528,1
28529,1
28530,1
28531,3
28532,2
28533,1
28534,1
28535,0
28536,0
28537,1
28538,3
28539,0
28540,1
28541,3
28542,0
28543,0
28544,1
28545,1
28546,0
28547,1
28548,2
28549,1
28550,1
28551,1
28552,0
28553,2
28554,0
28555,1
28556,2
28557,1
28558,2
28559,0
28560,0
28561,0
28562,2
28563,0
28564,0
28565,1
28566,1
28567,0
28568,1
28569,2
28570,3
28571,3
28572,1
28573,1
28574,2
28575,1
28576,1
28577,2
28578,0
28579,3
28580,3
28581,2
28582,3
28583,1
